line,total_obs,zscore_anomaly_count,iforest_v3_anomaly_count,avg_iforest_v3_score,zscore_anomaly_rate,iforest_v3_anomaly_rate
YESILPINAR/YILDIZTABYA-EYUP,862,0,2,0.4564638386569702,0.0,0.002320185614849188
KIRAZLI-BASAKSEHIR/METROKENT,15155,23,35,0.443263996787573,0.0015176509402837347,0.0023094688221709007
FATIH SULTAN MEHMET - KABATAS,6573,18,15,0.43887643305723895,0.0027384755819260614,0.0022820629849383844
ORTAKOY-USKUDAR,1321,9,3,0.48962222908446684,0.006813020439061317,0.002271006813020439
VEZNECILER- YAYLA MAHALLESI,10728,57,24,0.4380670517518163,0.005313199105145414,0.0022371364653243847
SULTANIYE - SOGUKSU MAH. - MECIDIYEKOY,7154,29,16,0.4399375617157964,0.004053676265026559,0.0022365110427732737
HACIOSMAN METRO-TUNEL-SARIYER,4053,42,9,0.4401779628739593,0.010362694300518135,0.0022205773501110288
ESENYURT DEVLET HASTANESI- TUYAP,1353,9,3,0.45240378097522704,0.0066518847006651885,0.0022172949002217295
OKAN UNIVERSITESI - PENDIK METRO / PENDIK YHT,2270,10,5,0.43966206028265203,0.004405286343612335,0.0022026431718061676
CEVIZLIBAG-4.LEVENT,6367,51,14,0.43720362631022547,0.008010051829747135,0.002198837757185488
ISTINYEDEREICI-RESITPASA-SISLI,6514,37,14,0.4352977035762401,0.005680073687442432,0.0021492170709241634
KARTAL-AYDOS HILAL KONUTLARI,6094,37,13,0.44587339803042847,0.006071545782737118,0.002133245815556285
RUMELI KAVAGI - HACI OSMAN METRO,6592,48,14,0.43997870664107924,0.007281553398058253,0.00212378640776699
TAKSIM - KABATAS,5802,19,12,0.4593523553869638,0.0032747328507411236,0.002068252326783868
KAVACIK-MECIDIYEKOY,6790,23,14,0.43648230585733266,0.003387334315169367,0.002061855670103093
UCAKSAVAR - SISLI,487,0,1,0.44630637611654694,0.0,0.002053388090349076
ATESTUGLA - BAKIRKOY,6895,13,14,0.44357666640345556,0.0018854242204496012,0.0020304568527918783
RUMELIHISARUSTU-SARIYER,6443,31,13,0.43944447464576236,0.004811423250038802,0.002017693620984014
KADIKOY-YAVUZTURK MAHALLESI,8871,45,17,0.44025516016016725,0.005072708826513358,0.0019163566677939353
BAHCEKOY-HACIOSMAN METRO,6822,20,13,0.43838091044917005,0.002931691586045148,0.0019055995309293463
HACI OSMAN METRO -  RUMELI FENERI,6883,32,13,0.44147523495099644,0.004649135551358419,0.0018887113177393578
KUCUKCEKMECE FATIH MAH.-BAKIRKOY,5335,42,10,0.4391356385450637,0.007872539831302717,0.0018744142455482662
KADIKOY-KUPLUCE MAH,6004,17,11,0.4407216342408335,0.002831445702864757,0.0018321119253830779
ISTINYE-CUBUKLU,7720,23,14,0.46827803695804654,0.0029792746113989636,0.0018134715025906736
HACI OSMAN METRO - KILYOS,7744,22,14,0.44010698732153086,0.002840909090909091,0.0018078512396694215
YENIBOSNA METRO - BEYAZIT,2249,8,4,0.44260527043919284,0.0035571365051133837,0.0017785682525566918
KADIKOY-TUZLA,13236,51,23,0.44598894086814356,0.0038531278331822303,0.001737685101239045
AYAZMA SITESI - MAHMUTBEY METRO,1815,4,3,0.44155645078560635,0.0022038567493112946,0.001652892561983471
BOGAZKOY-BAHCESEHIR-TAKSIM,6121,27,10,0.44928381479584456,0.004411043947067473,0.0016337199803953602
HACI OSMAN METRO-Y.EMRE-UYUM SITESI,6152,47,10,0.4344922194953365,0.007639791937581275,0.001625487646293888
GOZDAGI MAH.-KARTAL METRO-CEVIZLI,1870,9,3,0.4555236886977009,0.004812834224598931,0.0016042780748663102
AKPINAR KOYU-ARNAVUTKOY PERONLAR,6284,40,10,0.4449139662792834,0.006365372374283896,0.001591343093570974
GAZIOSMANPASA - BESIKTAS,6329,33,10,0.4395142575331257,0.005214093853689366,0.0015800284405119293
CEBECI MAHALLESI-BOLLUCA-ENSAR MAHALLESI,9710,47,15,0.44068122003744364,0.0048403707518022655,0.001544799176107106
GUNESLI BASIN TESISLERI - BAKIRKOY,5193,21,8,0.44127766914110905,0.004043905257076834,0.0015405353360292702
ATAKENT 1. ETAP - HALKALI MARMARAY,650,0,1,0.4484310882027969,0.0,0.0015384615384615385
HACI OSMAN METRO - KISIRKAYA,7946,22,12,0.44118500313136205,0.0027686886483765417,0.0015101938082053865
KARTAL-YENIDOGAN,13920,41,21,0.4415400558370501,0.0029454022988505747,0.0015086206896551724
KAVAKPINAR- MARMARA HST.-KARTAL METRO,7963,15,12,0.4446454848642087,0.0018837121687806104,0.0015069697350244883
KARTAL - CEZAEVI,5658,19,8,0.439387966975296,0.00335807705903146,0.0014139271827500884
ESENKENT ESENYURT - AVCILAR METROBUS,6426,22,9,0.4414771490243839,0.0034235916588857764,0.0014005602240896359
BEYLIKDUZU - BAKIRKOY,6938,41,9,0.4381733222375695,0.00590948400115307,0.0012972038051311616
OTOGAR - EMINONU,771,0,1,0.45315688766003015,0.0,0.0012970168612191958
SIRKECI-HAREM,11704,27,15,0.46330318940686727,0.002306903622693096,0.001281613123718387
BASINSITESI - TAKSIM,7042,29,9,0.44037239443808335,0.00411814825333712,0.0012780460096563477
PENDIK-SISLI,7053,16,9,0.4484178474354626,0.0022685382106904864,0.0012760527435133986
SABIHA GOKCEN HAVALIMANI - KADIKOY,5751,35,7,0.47630578359040815,0.0060858981046774474,0.0012171796209354895
GIYIMKENT-ESENLER-ZEYTINBURNU METRO,829,6,1,0.44077844808030947,0.007237635705669481,0.0012062726176115801
ATAKOY METRO - ACIL DURUM HASTANESI,4158,11,5,0.44369883745119487,0.0026455026455026454,0.0012025012025012026
HAMIDIYE MAH.-TAKSIM,6672,11,8,0.43981381848028367,0.0016486810551558752,0.001199040767386091
MESCIDI SELAM-ARNAVUTKOY-ISTANBUL HAVA LIMANI,6842,22,8,0.45491074802841824,0.003215434083601286,0.001169248757673195
BEYKOZ-MECIDIYEKOY,6870,11,8,0.4400499233180735,0.001601164483260553,0.0011644832605531296
I.U CERRAHPASA-CUMHURIYET MAH. METROBUS,859,0,1,0.4393524057576742,0.0,0.0011641443538998836
TUNEL,5186,1,6,0.45156280651760755,1.928268414963363E-4,0.0011569610489780178
SABIHA GOKCEN HAVALIMANI - TAKSIM,6325,32,7,0.4689993767829474,0.005059288537549407,0.0011067193675889327
S.GOKCEN HAVA ALANI-UYDUKENT-4.LEVENT METRO,7304,15,8,0.4556844731471717,0.002053669222343921,0.001095290251916758
CAGLAYAN-TOPKAPI,6568,22,7,0.4454061239791185,0.0033495736906211937,0.0010657734470158344
BEYKOZ-YENIKOY,5641,21,6,0.4444690605463861,0.0037227441942917923,0.0010636411983690835
MECIDIYEKOY-ISTANBUL HAVALIMANI,8675,27,9,0.4508354894161161,0.003112391930835735,0.001037463976945245
KARAKOY-KADIKOY,4869,9,5,0.445303728932052,0.0018484288354898336,0.0010269049086054631
OMERLI KIPTAS KONUTLARI-BEYLIKDUZU,6902,19,7,0.44171686877169813,0.00275282526803825,0.0010141987829614604
KADIKOY-KURTKOY-SABIHA GOKCEN HAVA ALANI,7973,3,8,0.4533427734353813,3.762699109494544E-4,0.0010033864291985452
BASINSITESI - EMINONU,8204,23,8,0.4479928370532991,0.00280351048269137,9.751340809361287E-4
BOSTANCI - S.GOKCEN HAVALIMANI,6370,11,6,0.4520105295603179,0.001726844583987441,9.419152276295133E-4
YESILKENT- AVCILAR METROBUS,11774,12,11,0.4532106241028098,0.0010191948360794973,9.342619330728725E-4
BEYLIKDUZU-TAKSIM(CIFT KATLI),6455,16,6,0.45547937835471297,0.0024786986831913244,9.295120061967467E-4
SABIHAGOKCEN HAVA LIMANI - KADIKOY,6519,8,6,0.45866356643700934,0.0012271820831415861,9.203865623561896E-4
BOSTANCI-KARAKOY,1101,1,1,0.4573274791276878,9.082652134423251E-4,9.082652134423251E-4
GEBZE - KARTAL METRO,3355,1,3,0.44064823726003205,2.9806259314456036E-4,8.941877794336811E-4
SADABAT EVL.-TALATPASA - EMINONU,1233,3,1,0.44252264012711945,0.0024330900243309003,8.110300081103001E-4
MARMARA EVLERI - BAKIRKOY,6198,32,5,0.4421015507466454,0.005162955792191029,8.067118425298483E-4
CARSI-NARCICEGI,1401,2,1,0.47531142021790057,0.0014275517487508922,7.137758743754461E-4
RUMELI HISARUSTU-ISTINYE-HACIOSMAN METRO,1416,2,1,0.44047929548740666,0.0014124293785310734,7.062146892655367E-4
EYUP - PIYERLOTI,3118,2,2,0.5005155551678919,6.414368184733803E-4,6.414368184733803E-4
CARSI-KALPAZANKAYA,1774,2,1,0.47012845491954336,0.0011273957158962795,5.636978579481398E-4
DRAMAN - EMINONU,5338,14,3,0.4434615324461985,0.0026227051330086175,5.620082427875609E-4
BESIKTAS-ISTANBUL HAVALIMANI,1851,0,1,0.46992388215612074,0.0,5.402485143165856E-4
KOZYATAGI-ISTANBUL HAVALIMANI,1941,0,1,0.47225575825798194,0.0,5.151983513652757E-4
KARAKOY-USKUDAR,4836,5,1,0.44569077225567105,0.0010339123242349049,2.0678246484698098E-4
YENIKOY-BEYKOZ,5813,8,1,0.44692930570194356,0.0013762257010149664,1.720282126268708E-4
SAZLIBOSNA KOYU-BEREC,22,0,0,0.43932023692032335,0.0,0.0
PENDIK-ISTANBUL HAVALIMANI,1844,0,0,0.4793170469379318,0.0,0.0
BAKIRKOY-ISTANBUL HAVALIMANI,1920,0,0,0.48571390229500117,0.0,0.0
KOCAMUSTAFAPASA-YENIKAPI MARMARAY,206,0,0,0.45682347139010654,0.0,0.0
OTOGAR-ISTANBUL HAVALIMANI,1920,0,0,0.4834673662291801,0.0,0.0
OKMEYDANI - YENIKAPI,46,0,0,0.46221129918777437,0.0,0.0
BOMONTI-FINDIKLI,261,0,0,0.45478314747539117,0.0,0.0
CEBECI MAHALLESI-TOPKAPI,55,0,0,0.44878706828551,0.0,0.0
TUYAP-ISTANBUL HAVALIMANI,1921,0,0,0.48795314278625695,0.0,0.0
ATESTUGLA-AKSARAY,211,0,0,0.44434400245076383,0.0,0.0
UCYUZLU METRO - ZEYTINBURNU,556,0,0,0.4497740925120202,0.0,0.0
ISPER A.S,2,0,0,0.5777355947198524,0.0,0.0
BOSTANCI-BAKIRKOY,188,0,0,0.4807104929452448,0.0,0.0
DEPREM PARKI - EMINONU,582,0,0,0.4436294629819358,0.0,0.0
ALTUNIZADE-CAKMAK MAHALLESI,2,0,0,0.5299737829300678,0.0,0.0
BAYRAMPASA-YENI MAHALLE/G.O.P DEVLET HASTANESI,97,0,0,0.45635285053821867,0.0,0.0
TAKSIM-ISTANBUL HAVALIMANI,1919,0,0,0.4932861302098233,0.0,0.0
HACIOSMAN METRO-SARIYER-KOC UNV.,1014,0,0,0.44068255176723087,0.0,0.0
KSS HASTANESI - MAHMUTBEY METRO,226,0,0,0.4603428677817318,0.0,0.0
K.S.SULEYMAN HASTANESI - MAHMUTBEY METRO,805,0,0,0.447360143874539,0.0,0.0
TEPEUSTU - ALTINSEHIR METRO - YENISAHRA METRO,380,0,0,0.5448511834918826,0.0,0.0
CARSI-MADEN-NIZAM,2603,0,0,0.4826226712388096,0.0,0.0
KUCUKCEKMECE - EMINONU,8,0,0,0.47954839724614784,0.0,0.0
SULTANBEYLI - KADIKOY,360,0,0,0.44360061856467925,0.0,0.0
IBN HALDUN UNI.-BAHCETEPE-OLIMPIYATKOY METRO,15,0,0,0.4394152610696688,0.0,0.0
KIRAZLI METRO-BARBAROS MAH.,83,0,0,0.4511995838432976,0.0,0.0
ALIBEYKOY CEP OTOGARI - YENIKAPI,574,0,0,0.46412061738352045,0.0,0.0
SEYRANTEPE - SISLI,209,0,0,0.4393316742692427,0.0,0.0
SEYRANTEPE - YESILCE - ZINCIRLIKUYU METROBUS,18,0,0,0.44892369102408025,0.0,0.0
KIRAZLI METRO-YENIBOSNA METRO,64,0,0,0.4456078653407952,0.0,0.0
SULTANAHMET-ISTANBUL HAVALIMANI,1903,0,0,0.4995553711003765,0.0,0.0
HACIOSMAN METRO-BOGAZICI UNV.SARITEPE KAMP.,979,0,0,0.4491331939324609,0.0,0.0
HAREM-SILE,458,0,0,0.47827967425931883,0.0,0.0
TEPEKENT-TUYAP,441,0,0,0.4598788592188194,0.0,0.0
SARIYER-HACIOSMAN-MECIDIYEKOY-TAKSIM,1411,0,0,0.4465750927078976,0.0,0.0
KURTULUS-DOLAPDERE-EMINONU,328,0,0,0.4472261301182895,0.0,0.0
KADIKOY - MODA,3870,3,0,0.43961265148822026,7.751937984496124E-4,0.0
GUNESLI-AKSARAY,322,0,0,0.45112874591272806,0.0,0.0
SABIHA GOKCEN-KARTAL METRO,43,0,0,0.448818156363803,0.0,0.0
ULUS MAHALLESI - KABATAS,1060,0,0,0.44038452270684947,0.0,0.0
E.KADIKOY-BOGAZ,216,0,0,0.4347497587066899,0.0,0.0
ISPARTAKULE BIZIMEVLER-TAKSIM,219,0,0,0.480772086830919,0.0,0.0
CUBUKLU-ISTINYE,5154,7,0,0.4450423059152961,0.0013581684128831976,0.0
CEBECI-YENI MAHALLE METRO,40,0,0,0.5071819763134712,0.0,0.0
KADIKOY-SULTANBEYLI,464,0,0,0.44336911010268976,0.0,0.0
CARSI-CAM LIMANI,1434,2,0,0.4770923004969947,0.001394700139470014,0.0
ATAKOY – TAKSIM,96,0,0,0.4583173270396024,0.0,0.0
ESENKENT/BAHCESEHIR - BIRLIK MAHALLESI,617,0,0,0.4470788357555216,0.0,0.0
TARABYAUSTU-DARUSAFAKA-ISTINYE,438,0,0,0.4406300189179963,0.0,0.0
HACIOSMAN METRO-FERAHEVLER,543,0,0,0.4475480535423544,0.0,0.0
BATISEHIR-FATIH MAHALLESI,369,0,0,0.4734568015630562,0.0,0.0
GUNESLI - MAHMUTBEY METRO,719,0,0,0.4584537134971268,0.0,0.0
HURRIYET MAHALLESI- EMINONU,485,0,0,0.4530085447290245,0.0,0.0
BUYUKCEKMECE - I.U. AVCILAR KAMPUSU,76,0,0,0.4562201213281117,0.0,0.0
HAREKET SITESI - SISLI,229,0,0,0.4374260732724394,0.0,0.0
BAHCESEHIR-ISTANBUL HAVALIMANI,1918,0,0,0.4858427457282209,0.0,0.0
ATATURK HAVALIMANI-ISTANBUL HAVALIMANI,550,0,0,0.4900469980385097,0.0,0.0
EMINONU-ALIBEYKOY,18,0,0,0.5112243678998524,0.0,0.0
AVCILAR -TOPKAPI METROBUSU,32,0,0,0.518043298346108,0.0,0.0
LUNAPARK MEYDANI BUYUK TUR,539,0,0,0.47465682320536445,0.0,0.0
YUNUS EMRE/GAZI MAH.-KAZIM KARABEKIR METRO,70,0,0,0.4479231030720421,0.0,0.0
YENIKAPI-ISTANBUL HAVALIMANI,1921,0,0,0.5052120557700855,0.0,0.0
OTOGAR- BAKIRKOY,4,0,0,0.44924446179423655,0.0,0.0
YENIBOSNA METRO - IKITELLI OSB - BASAKSEHIR METROKENT,194,0,0,0.46035712278050395,0.0,0.0
ZINCIRLIDERE-SISLI,517,0,0,0.4508004373518181,0.0,0.0
YESILKENT MAH. - CUMHURIYET MAH. METROBUS,1142,5,0,0.4460121124935262,0.0043782837127845885,0.0
YUNUSEMRE MH.-MECIDIYEKOY,88,0,0,0.4836252700175674,0.0,0.0
BOSTANCI-KABATAS,102,0,0,0.430271942168112,0.0,0.0
YENI MAHALLE-GOZTEPE METRO,221,0,0,0.4571829219857783,0.0,0.0
ZUBEYDE HANIM MAHALLESI - HABIBLER MERKEZ MAHALLESI,28,0,0,0.46422540303576726,0.0,0.0
YESILKENT-BEYKENT-TAKSIM,54,0,0,0.4754429540016617,0.0,0.0
TAKSIM - BEYAZIT,12,0,0,0.47196252724518145,0.0,0.0
YEDIKULE - TAKSIM,4519,2,0,0.4418638422277887,4.425757911042266E-4,0.0
YENIKAPI-MECIDIYEKOY,1213,0,0,0.4345293166967091,0.0,0.0
YUSUFPASA - MECIDIYEKOY,271,0,0,0.4515145104380069,0.0,0.0
S.GOKCEN HAVA ALANI-TEPEUSTU,10,0,0,0.44017332286723965,0.0,0.0
DEMOKRASI CAD. - USKUDAR,2,0,0,0.48321949838436984,0.0,0.0
TUZLA-KARTAL METRO,4,0,0,0.4571631019736536,0.0,0.0
BATISEHIR-KIRAZLI METRO,2,0,0,0.5137573041854848,0.0,0.0
